ID,transaction_id,user_id,age,gender,country,device_type,device_os,merchant_category,transaction_amount,transaction_type,time_of_day,day_of_week,transaction_duration,num_prev_transactions,avg_transaction_amount,std_transaction_amount,transactions_last_24h,transactions_last_1h,failed_login_attempts,ip_risk_score,device_trust_score,account_age_days,has_chargeback_history,shared_ip_users,shared_device_users,merchant_risk,country_risk,distance_from_home,is_new_country,is_fraud
66999,T0012921,17158,25,M,US,mobile,Android,electronics,303.73,purchase,18,3,5.59,23,55.83,43.74,2,0,0,0.247,0.303,2300,0,4,3,0.3,0.05,20.93,0,1
67000,T0082763,26807,32,M,ID,mobile,Android,groceries,11.99,transfer,17,4,2.35,29,111.41,46.81,0,0,0,0.282,0.788,1308,0,2,2,0.05,0.12,284.93,0,0
67001,T0051315,22955,39,M,IN,mobile,Windows,restaurants,90.56,topup,6,5,1.6,31,66.38,46.8,1,0,1,0.258,0.706,2615,0,2,0,0.12,0.1,97.54,0,0
67002,T0029588,24777,64,M,FR,desktop,Windows,restaurants,10.58,purchase,11,2,2.78,24,139.78,26.29,0,1,0,0.472,0.707,987,0,0,1,0.12,0.04,18.02,0,0
67003,T0095708,13327,34,F,ID,mobile,iOS,restaurants,35.55,purchase,7,1,8.76,29,58.19,63.82,1,0,1,0.11,0.831,1842,0,2,1,0.12,0.12,373.12,0,0
67004,T0089551,26747,75,F,IN,desktop,Android,restaurants,9.04,transfer,17,0,3.23,32,140.17,44.9,1,0,0,0.536,0.676,1907,0,2,1,0.12,0.1,12.77,0,0
67005,T0012077,22506,59,M,US,mobile,Android,restaurants,233.38897904077749,purchase,19,0,9.48,31,88.03,36.01,7,3,0,0.85,0.959,1648,0,2,1,0.12,0.05,2170.5672486467874,1,0
67006,T0008514,28154,66,M,US,desktop,iOS,electronics,20.06,purchase,9,1,0.71,30,-41.77,48.88,1,0,1,0.09,0.095,1830,0,2,0,0.3,0.05,47.18,0,0
67007,T0095077,21224,72,M,ID,mobile,Android,travel,2192.9511056575543,topup,12,5,0.65,30,66.19,41.22,26,5,0,0.934,0.897,2163,0,2,3,0.35,0.12,206.91422786963687,0,0
67008,T0099731,19558,25,F,US,mobile,Android,electronics,17.31,withdrawal,18,3,5.89,30,77.39,45.28,1,0,0,0.384,0.9,1014,0,2,3,0.3,0.05,241.8,0,0
67009,T0028334,12474,78,F,FR,mobile,iOS,clothing,184.19,purchase,2,6,6.32,27,20.22,44.14,2,0,0,0.135,0.652,1954,0,5,2,0.1,0.04,237.97,0,0
67010,T0002128,28914,71,F,IN,mobile,Android,restaurants,11.19,transfer,21,4,1.03,32,39.73,72.15,1,0,0,0.251,0.049,1010,0,3,0,0.12,0.1,133.92,0,0
67011,T0073537,4638,44,M,IN,mobile,iOS,restaurants,434.62,transfer,13,4,2.02,33,100.7,46.32,0,0,0,0.832,0.429,2478,0,4,0,0.12,0.1,337.47,0,0
67012,T0094047,623,68,F,CA,mobile,Android,groceries,7.45,purchase,9,0,2.18,26,38.86,37.18,2,0,2,0.506,0.821,397,0,0,0,0.05,0.03,305.66,0,0
67013,T0011556,19900,36,F,IN,desktop,Android,restaurants,21.27,transfer,7,6,2.8,26,40.21,40.28,0,0,0,0.839,0.977,2814,0,3,4,0.12,0.1,38.48,0,0
67014,T0079462,29447,24,F,UK,mobile,Android,gas,193.09,topup,20,2,4.97,18,57.52,68.3,1,0,0,0.21,0.08,92,0,3,2,0.05,0.04,24.76,0,1
67015,T0087446,11393,34,M,US,mobile,Android,electronics,120.14,transfer,7,5,3.23,18,47.49,20.04,1,0,0,0.144,0.854,1190,0,1,0,0.3,0.05,226.04,0,1
67016,T0011886,10798,23,M,US,desktop,Android,gas,19.32,purchase,17,5,0.43,37,97.71,35.64,2,0,0,0.064,0.122,2277,1,3,2,0.05,0.05,189.37,0,0
67017,T0043539,8286,71,F,UK,mobile,Windows,gas,15.63,transfer,5,0,6.13,43,15.91,61.75,2,0,0,0.112,0.271,974,0,0,3,0.05,0.04,164.95,0,0
67018,T0063739,27693,22,M,US,mobile,Android,restaurants,189.98,purchase,0,5,5.14,25,75.32,41.71,2,0,1,0.233,0.323,1382,0,3,0,0.12,0.05,16.64,0,0
67019,T0074268,242,35,F,US,mobile,Android,financial,90.95,purchase,2,6,2.3,24,107.51,79.28,1,0,0,0.178,0.162,2034,0,0,4,0.5,0.05,170.2,0,0
67020,T0059126,14822,65,M,IN,desktop,Windows,electronics,90.25,topup,9,6,3.26,31,65.06,67.53,2,0,0,0.568,0.191,1774,0,0,2,0.3,0.1,0.19,0,0
67021,T0009369,18800,79,M,IN,mobile,iOS,travel,8.25,transfer,18,0,1.69,25,81.97,9.17,0,0,1,0.75,0.141,791,0,1,2,0.35,0.1,127.13,0,0
67022,T0067548,16845,42,F,IN,mobile,Android,electronics,62.17,withdrawal,19,3,0.59,36,50.25,6.2,0,2,0,0.563,0.607,1431,0,4,2,0.3,0.1,77.78,0,0
67023,T0012247,23617,45,F,CA,mobile,iOS,restaurants,70.64,purchase,6,6,3.91,29,113.16,32.98,2,1,0,0.399,0.576,1567,0,0,1,0.12,0.03,82.53,0,0
67024,T0076155,9354,70,F,DE,desktop,iOS,gas,14.32,purchase,18,1,6.07,28,58.1,39.32,1,0,1,0.501,0.858,1666,0,4,4,0.05,0.04,62.47,0,0
67025,T0097829,18136,52,M,ID,mobile,Android,travel,188.43,purchase,9,1,4.23,31,64.86,71.94,1,0,0,0.029,0.8,447,0,1,3,0.35,0.12,203.74,0,0
67026,T0041551,26289,22,F,US,mobile,Android,electronics,32.31,withdrawal,11,4,1.63,30,74.25,72.91,2,0,0,0.782,0.624,2880,0,3,0,0.3,0.05,69.94,0,0
67027,T0039785,17415,43,F,AU,mobile,Android,electronics,229.91,purchase,19,0,0.49,28,54.55,70.64,3,0,1,0.819,0.763,1163,0,1,4,0.3,0.03,81.78,0,0
67028,T0017050,18263,31,F,UK,mobile,Android,electronics,46.02,purchase,9,0,0.72,40,41.35,8.31,4,0,0,0.626,0.926,2985,0,1,5,0.3,0.04,226.96,0,0
67029,T0093060,200,78,M,IN,mobile,Android,restaurants,23.3,withdrawal,20,4,1.25,13,118.98,23.39,1,0,0,0.284,0.575,1800,0,1,1,0.12,0.1,135.86,0,0
67030,T0090065,4852,78,F,IN,mobile,iOS,financial,17.94,purchase,5,4,18.14,34,71.9,31.62,3,0,0,0.451,0.747,710,0,1,1,0.5,0.1,0.89,0,0
67031,T0089480,18478,45,F,IN,mobile,Windows,travel,13.68,transfer,9,5,11.35,33,20.21,60.78,0,0,0,0.575,0.556,957,0,2,1,0.35,0.1,85.52,0,0
67032,T0073905,10900,59,F,US,mobile,iOS,electronics,,purchase,19,5,0.47,25,,14.97,3,0,0,0.704,,652,0,2,4,0.3,0.05,39.31,0,0
67033,T0072993,9263,22,M,FR,mobile,Android,financial,,purchase,8,4,2.95,31,,43.34,5,0,2,0.977,,1564,0,3,2,0.5,0.04,6.28,0,0
67034,T0015149,592,42,M,IN,mobile,Windows,electronics,11.2,topup,7,1,2.69,41,61.8,67.72,2,0,0,0.716,0.445,1935,0,4,1,0.3,0.1,135.91,0,0
67035,T0082468,5128,43,M,IN,mobile,Android,electronics,105.08,withdrawal,16,0,5.11,29,63.91,39.75,3,0,0,0.038,0.041,1461,0,0,4,0.3,0.1,21.26,0,0
67036,T0090364,19725,22,M,CA,desktop,iOS,restaurants,53.02,transfer,5,2,0.65,32,49.01,45.52,2,0,1,0.299,0.529,2620,0,2,0,0.12,0.03,81.0,0,0
67037,T0022045,11285,73,F,CA,mobile,Windows,restaurants,1.33,purchase,7,5,0.5,23,72.77,51.49,3,0,1,0.866,0.898,955,0,2,2,0.12,0.03,28.09,0,0
67038,T0006708,4669,43,F,DE,mobile,Linux,travel,19.7,transfer,19,5,1.08,28,56.69,46.72,2,0,0,0.717,0.477,405,0,1,3,0.35,0.04,64.54,0,1
67039,T0046725,20175,66,M,US,tablet,Android,electronics,8.82,purchase,18,2,9.51,20,73.54,46.91,2,0,0,0.288,0.071,2765,0,1,0,0.3,0.05,87.15,0,0
67040,T0034466,21467,63,M,US,mobile,Windows,restaurants,77.96,withdrawal,7,5,3.19,29,83.13,46.08,2,0,0,0.341,0.704,2694,0,0,0,0.12,0.05,8.24,0,1
67041,T0060998,5686,28,F,CA,mobile,Android,travel,29.08,purchase,9,0,1.52,21,142.28,38.74,0,0,1,0.075,0.676,541,0,4,5,0.35,0.03,44.13,0,0
67042,T0091783,25781,55,M,US,mobile,iOS,services,17.86,withdrawal,5,5,0.05,24,89.05,63.73,2,0,0,0.308,0.778,35,0,0,1,0.08,0.05,146.48,0,0
67043,T0073249,28041,47,M,IN,mobile,Windows,groceries,118.19,purchase,17,0,16.9,32,25.53,8.59,2,0,0,0.368,0.981,1304,0,0,2,0.05,0.1,45.44,0,1
67044,T0043924,11596,62,F,IN,mobile,Android,services,32.85,withdrawal,4,1,2.64,36,89.04,34.04,3,1,1,0.167,0.341,1730,0,2,2,0.08,0.1,138.6,0,0
67045,T0021057,7663,30,F,IN,mobile,iOS,gas,25.55,topup,5,4,1.52,20,120.82,5.95,1,0,0,0.591,0.782,1857,0,1,1,0.05,0.1,7.77,0,0
67046,T0077943,24624,35,M,US,mobile,Android,restaurants,84.98,topup,12,1,3.88,30,87.67,20.14,2,0,0,0.227,0.898,1688,0,1,3,0.12,0.05,112.88,0,0
67047,T0058050,1372,74,M,FR,mobile,Android,gas,8.7,withdrawal,11,1,5.02,32,114.89,23.88,2,0,0,0.999,0.159,664,0,1,4,0.05,0.04,274.3,0,1
67048,T0077249,25795,67,M,IN,mobile,Android,electronics,243.82,topup,5,1,0.01,25,99.88,69.55,0,0,0,0.044,0.211,638,0,0,0,0.3,0.1,14.84,0,0
67049,T0059275,2185,33,F,IN,desktop,iOS,financial,17.72,purchase,7,0,13.92,28,19.54,58.93,2,0,0,0.825,0.746,2063,0,0,1,0.5,0.1,19.45,0,0
67050,T0091722,26035,77,M,IN,desktop,Android,restaurants,7.3,transfer,15,2,1.26,24,8.11,52.66,1,0,0,0.482,0.229,360,0,2,2,0.12,0.1,4.74,0,0
67051,T0097694,17000,18,M,US,mobile,Linux,restaurants,47.48,purchase,0,0,5.74,35,65.17,28.56,1,0,1,0.689,0.528,1634,0,2,0,0.12,0.05,31.19,0,0
67052,T0094939,5925,73,M,IN,desktop,iOS,travel,64.71,topup,18,3,10.26,39,107.38,30.94,1,0,0,0.285,0.419,1886,0,2,2,0.35,0.1,71.68,0,0
67053,T0020543,27522,51,M,UK,mobile,Android,gas,0.13,withdrawal,14,1,0.75,33,34.4,67.63,2,0,1,0.003,0.187,2062,0,2,1,0.05,0.04,53.35,0,0
67054,T0040880,18653,76,F,ID,desktop,iOS,restaurants,8.9,topup,9,4,6.66,29,17.9,30.81,1,0,0,0.776,0.018,1996,0,2,0,0.12,0.12,395.57,0,0
67055,T0022338,16483,28,M,ID,mobile,Android,services,101.55,topup,15,1,1.61,31,104.12,18.62,1,0,0,0.79,0.404,920,0,1,1,0.08,0.12,201.33,0,0
67056,T0005051,3181,27,M,CA,mobile,Android,electronics,5.85,withdrawal,15,4,0.23,33,6.24,31.42,1,1,1,0.002,0.986,936,0,1,0,0.3,0.03,68.38,0,0
67057,T0054597,14106,31,M,IN,mobile,Android,financial,66.16,purchase,8,6,11.39,28,105.13,49.92,3,0,0,0.181,0.957,1651,0,2,0,0.5,0.1,128.53,0,0
67058,T0024706,29467,21,M,IN,mobile,iOS,clothing,90.69,purchase,18,0,2.85,26,122.79,69.54,0,0,0,0.536,0.323,1810,0,3,3,0.1,0.1,169.21,0,0
67059,T0050811,5506,24,F,ID,mobile,Android,groceries,34.62,topup,16,3,4.3,41,115.59,78.59,1,0,0,0.939,0.427,597,0,0,1,0.05,0.12,0.97,0,0
67060,T0046587,8512,47,M,US,mobile,Android,restaurants,143.55,topup,20,1,0.88,39,50.69,40.19,2,1,1,0.97,0.25,2593,0,6,0,0.12,0.05,19.6,0,0
67061,T0062088,22253,66,M,ID,desktop,Android,travel,35.93,purchase,18,0,2.25,33,-2.13,15.63,4,0,0,0.046,0.409,1603,0,3,1,0.35,0.12,101.42,0,0
67062,T0026892,16525,56,F,UK,desktop,Android,restaurants,333.85,topup,7,6,3.02,27,41.91,33.27,2,1,0,0.299,0.025,2755,0,2,4,0.12,0.04,183.82,0,0
67063,T0059329,17419,33,M,ID,mobile,Android,financial,943.411980801712,transfer,5,3,9.91,33,66.34,13.07,26,14,0,0.445,0.332,773,0,1,0,0.5,0.12,199.9584497292115,0,0
67064,T0066856,1791,27,F,IN,mobile,iOS,financial,116.56,purchase,11,4,1.12,33,115.09,33.96,1,0,0,0.299,0.112,1319,0,2,0,0.5,0.1,118.56,0,0
67065,T0048046,13933,39,M,CA,mobile,Windows,gas,76.45,purchase,18,0,2.04,19,28.23,64.46,3,0,1,0.205,0.717,889,0,4,5,0.05,0.03,84.51,0,0
67066,T0024881,17917,20,M,ID,mobile,Android,groceries,124.83,topup,18,0,2.79,34,47.21,19.53,1,0,0,0.082,0.949,2832,0,1,2,0.05,0.12,7.02,0,0
67067,T0019848,22861,43,M,UK,mobile,Android,electronics,161.62,purchase,19,1,7.8,24,102.44,47.7,5,0,1,0.45,0.792,1007,0,2,2,0.3,0.04,59.99,0,0
67068,T0089330,28241,70,F,US,mobile,Android,financial,153.19,withdrawal,12,3,6.5,27,42.39,57.98,1,0,0,0.089,0.774,2348,0,4,1,0.5,0.05,43.28,0,1
67069,T0012417,4923,75,M,CA,mobile,Linux,restaurants,26.76,purchase,14,1,0.14,33,104.34,52.7,1,1,1,0.975,0.296,2858,0,3,1,0.12,0.03,18.41,1,1
67070,T0042949,8448,49,F,CA,mobile,Android,electronics,122.92,purchase,21,0,1.72,21,84.92,64.76,1,0,1,0.166,0.242,2451,0,3,2,0.3,0.03,29.5,0,0
67071,T0042299,12435,54,M,IN,mobile,Linux,restaurants,126.18,withdrawal,9,2,0.64,32,76.03,33.73,1,0,0,0.452,0.186,537,0,0,4,0.12,0.1,90.09,0,0
67072,T0099219,265,71,F,IN,mobile,Android,electronics,71.11,purchase,4,5,1.78,39,55.97,42.57,1,0,0,0.905,0.596,1850,0,4,2,0.3,0.1,0.88,0,0
67073,T0092739,14560,21,M,US,mobile,Linux,clothing,13.08,purchase,8,5,1.98,23,109.35,24.51,0,0,2,0.999,0.188,978,0,3,0,0.1,0.05,13.97,0,0
67074,T0020314,1533,33,F,ID,mobile,iOS,clothing,558.31,withdrawal,22,0,3.92,36,88.59,8.19,1,0,0,0.85,0.197,208,0,1,1,0.1,0.12,280.75,0,0
67075,T0068240,22744,78,M,ID,mobile,Android,groceries,318.75,purchase,8,0,0.3,36,66.95,52.4,0,0,0,0.504,0.25,1387,0,4,2,0.05,0.12,58.73,0,1
67076,T0087253,7683,51,M,ID,mobile,Android,gas,35.85,purchase,18,2,8.59,29,45.78,27.66,3,0,0,0.233,0.761,2124,0,1,3,0.05,0.12,42.27,0,0
67077,T0097995,9040,76,M,US,mobile,iOS,gas,109.8,purchase,9,6,3.9,36,36.15,42.37,1,0,0,0.612,0.835,699,0,3,1,0.05,0.05,2.47,0,0
67078,T0093876,20340,42,F,CA,mobile,Linux,groceries,91.74,purchase,11,4,2.2,32,36.4,45.57,2,0,0,0.269,0.311,2631,0,4,1,0.05,0.03,95.81,0,0
67079,T0070983,8961,35,M,US,desktop,Android,restaurants,19.42,topup,13,0,8.35,36,113.33,10.88,2,0,0,0.614,0.009,2587,0,4,0,0.12,0.05,192.22,0,1
67080,T0038851,5616,27,F,US,mobile,Windows,gas,,purchase,9,0,1.92,26,,16.94,2,0,0,0.417,,1305,0,3,1,0.05,0.05,44.67,0,0
67081,T0097135,5301,46,F,US,desktop,Android,electronics,43.87,topup,7,1,0.54,28,112.09,44.48,1,1,0,0.614,0.583,1935,1,2,0,0.3,0.05,4.26,0,0
67082,T0055881,6036,25,M,US,mobile,Windows,electronics,74.77,purchase,20,0,0.03,22,119.52,35.73,1,0,0,0.618,0.257,347,0,1,2,0.3,0.05,39.98,0,0
67083,T0074076,21164,61,F,IN,mobile,Windows,financial,45.32,purchase,12,5,3.18,27,6.99,9.98,4,0,0,0.863,0.709,2668,0,3,2,0.5,0.1,53.65,0,0
67084,T0034302,18953,37,M,IN,mobile,Windows,electronics,91.3,transfer,5,6,4.28,21,85.03,76.9,0,0,1,0.173,0.161,26,0,4,2,0.3,0.1,10.19,0,1
67085,T0030697,11893,34,M,US,mobile,Android,restaurants,59.04,topup,11,1,4.18,37,31.22,23.28,2,0,0,0.333,0.782,167,0,2,2,0.12,0.05,88.94,0,1
67086,T0020874,22543,64,F,ID,mobile,Android,travel,7.55,purchase,17,3,6.84,27,57.84,7.86,1,1,0,0.429,0.787,2996,0,1,1,0.35,0.12,147.06,0,1
67087,T0081090,8497,59,F,AU,mobile,iOS,restaurants,80.14,purchase,18,4,1.11,24,62.37,54.22,2,0,0,0.324,0.214,2139,0,2,2,0.12,0.03,18.24,0,0
67088,T0009971,19643,64,M,US,mobile,Android,restaurants,130.72,topup,12,0,3.84,29,70.08,59.7,2,0,0,0.421,0.674,124,0,1,1,0.12,0.05,474.07,0,1
67089,T0023177,7111,32,F,ID,desktop,Android,clothing,54.74,purchase,12,6,5.43,23,97.3,70.59,4,0,0,0.586,0.562,1841,0,2,1,0.1,0.12,305.6,0,0
67090,T0005394,19234,58,F,US,mobile,Windows,electronics,25.91,purchase,2,0,4.7,24,60.53,49.31,1,1,0,0.074,0.211,1299,1,2,0,0.3,0.05,240.05,0,1
67091,T0073162,28480,66,M,US,mobile,Android,travel,1.41,purchase,15,4,0.36,39,75.08,59.34,2,0,0,0.46,0.185,50,0,1,0,0.35,0.05,375.92,0,1
67092,T0082582,29060,43,F,IN,desktop,iOS,travel,16.66,topup,16,0,1.48,28,79.02,11.82,2,1,0,0.536,0.18,1773,0,2,2,0.35,0.1,65.41,0,0
67093,T0051195,9566,29,M,ID,mobile,iOS,clothing,45.19,transfer,20,1,0.05,33,89.54,48.22,0,0,0,0.46,0.909,647,0,2,1,0.1,0.12,33.84,0,0
67094,T0035608,28044,40,F,US,desktop,Windows,restaurants,,purchase,20,5,0.43,33,,15.9,1,0,0,0.946,,359,0,3,2,0.12,0.05,278.7,0,0
67095,T0079192,23685,27,M,IN,desktop,Linux,gas,238.52,purchase,15,3,0.62,37,94.85,41.6,1,0,0,0.316,0.216,2576,0,2,3,0.05,0.1,71.55,0,0
67096,T0092685,4600,43,M,US,desktop,Windows,services,199.48,topup,7,6,1.69,19,45.91,6.94,1,0,0,0.812,0.314,2747,0,0,0,0.08,0.05,95.67,0,0
67097,T0096272,17688,35,M,US,desktop,iOS,restaurants,81.51,topup,21,0,0.26,37,68.12,55.0,1,0,0,0.004,0.873,2622,0,3,1,0.12,0.05,19.07,0,0
67098,T0059197,11215,45,F,US,mobile,iOS,electronics,45.84,withdrawal,15,6,0.4,25,113.09,78.62,3,0,0,0.485,0.207,1161,0,1,2,0.3,0.05,349.22,0,1
67099,T0087868,10369,45,F,CA,desktop,Android,restaurants,236.6,purchase,21,3,0.76,32,29.24,75.45,2,0,0,0.214,0.188,514,0,0,2,0.12,0.03,40.74,0,0
67100,T0098983,12048,59,F,UK,mobile,iOS,travel,36.76,purchase,18,0,0.79,36,12.97,26.43,0,0,0,0.067,0.129,659,0,3,2,0.35,0.04,80.99,0,0
67101,T0080141,16648,20,M,IN,mobile,Android,electronics,72.97,purchase,13,0,21.05,33,46.31,19.42,1,0,1,0.094,0.61,2685,0,3,2,0.3,0.1,247.41,1,0
67102,T0012117,2048,27,M,US,mobile,Windows,restaurants,205.89,topup,12,3,0.36,30,109.06,66.65,4,0,0,0.173,0.02,1204,0,0,1,0.12,0.05,214.97,0,0
67103,T0023566,11572,35,M,US,mobile,Android,restaurants,70.53,withdrawal,15,3,3.39,28,58.43,74.84,5,1,1,0.726,0.102,11,0,1,3,0.12,0.05,59.5,0,0
67104,T0000787,1253,47,F,IN,mobile,Android,travel,2.85,transfer,15,3,5.75,30,87.65,62.91,0,0,2,0.531,0.444,2381,0,3,1,0.35,0.1,100.07,0,0
67105,T0070305,21209,74,M,US,mobile,Android,restaurants,94.21,purchase,13,0,2.12,31,48.22,75.24,1,0,0,0.025,0.074,555,0,2,0,0.12,0.05,144.01,0,0
67106,T0021683,12685,58,F,IN,desktop,Linux,electronics,21.11,purchase,15,3,0.7,25,45.57,29.6,1,0,0,0.381,0.7,2662,0,1,1,0.3,0.1,22.65,0,0
67107,T0093030,13535,76,M,ID,mobile,Android,electronics,53.45,withdrawal,2,6,9.1,22,71.12,58.37,2,0,1,0.682,0.464,845,0,3,1,0.3,0.12,144.45,0,0
67108,T0034190,529,49,F,IN,mobile,Android,luxury,294.38,purchase,9,4,9.33,27,77.91,79.06,1,0,0,0.738,0.197,331,0,2,1,0.55,0.1,44.34,0,0
67109,T0065467,28124,37,M,IN,mobile,Windows,restaurants,48.44,topup,7,3,2.88,23,30.64,34.83,3,0,0,0.041,0.483,2036,0,1,0,0.12,0.1,107.77,0,1
67110,T0009273,23349,55,F,US,mobile,Android,financial,77.9,withdrawal,9,1,1.01,29,19.32,46.74,1,0,0,0.231,0.65,1165,0,2,4,0.5,0.05,97.47,0,0
67111,T0008277,21046,69,M,IN,mobile,Windows,travel,47.87,purchase,9,2,8.41,33,131.61,43.95,0,0,0,0.881,0.735,2273,0,4,2,0.35,0.1,34.3,0,0
67112,T0018596,11526,43,M,IN,mobile,Android,restaurants,184.15,topup,18,1,0.11,26,66.01,47.49,0,0,0,0.17,0.655,1968,0,4,2,0.12,0.1,267.51,0,0
67113,T0092157,21947,19,M,UK,mobile,Windows,restaurants,26.64,purchase,18,3,4.82,27,91.92,45.98,0,1,1,0.158,0.618,1135,0,2,1,0.12,0.04,51.69,0,0
67114,T0004090,27998,48,M,IN,desktop,Linux,clothing,83.26,withdrawal,6,3,6.66,27,103.4,47.99,5,0,0,0.829,0.363,312,1,2,0,0.1,0.1,54.93,0,0
67115,T0011893,12665,56,M,US,mobile,Android,financial,88.76,topup,7,4,2.5,29,136.95,27.28,2,0,0,0.555,0.587,391,0,1,0,0.5,0.05,75.36,0,0
67116,T0063759,26671,18,F,US,desktop,Windows,restaurants,11.9,topup,18,6,4.37,37,15.15,61.58,1,0,0,0.48,0.264,1780,1,0,2,0.12,0.05,14.87,0,0
67117,T0041072,25605,71,M,US,mobile,Android,restaurants,51.21,transfer,21,0,0.32,36,17.53,61.72,0,0,2,0.313,0.83,1411,0,2,0,0.12,0.05,10.65,0,0
67118,T0058771,28450,31,M,ID,mobile,Windows,clothing,19.84,purchase,9,0,6.85,32,61.01,5.8,1,0,0,0.483,0.727,520,0,1,1,0.1,0.12,51.34,0,0
67119,T0052423,18742,35,F,ID,mobile,Android,services,,purchase,9,0,3.34,32,,32.57,2,0,0,0.896,,1894,0,2,2,0.08,0.12,341.13,0,0
67120,T0028983,676,29,M,IN,mobile,Android,restaurants,46.54,topup,23,1,1.3,31,69.63,51.27,0,0,0,0.101,0.688,1110,0,1,3,0.12,0.1,11.34,0,0
67121,T0061683,26616,61,M,IN,mobile,Android,electronics,39.6,withdrawal,17,5,2.38,34,68.9,28.28,2,0,0,0.673,0.144,633,0,3,3,0.3,0.1,269.21,0,0
67122,T0075176,28986,23,F,US,mobile,Linux,electronics,50.28,purchase,18,2,1.21,35,74.01,69.8,2,0,0,0.295,0.214,309,1,1,1,0.3,0.05,143.19,0,0
67123,T0043354,13774,60,M,ID,mobile,Android,services,231.49,transfer,7,5,4.06,23,25.64,14.35,0,0,1,0.799,0.912,1402,0,4,1,0.08,0.12,40.64,0,0
67124,T0075243,12819,58,F,US,mobile,Windows,financial,19.0,purchase,7,2,8.73,33,34.56,26.52,4,0,0,0.719,0.297,445,0,1,5,0.5,0.05,71.49,0,0
67125,T0060444,20977,71,M,US,mobile,Android,groceries,45.03,withdrawal,9,3,2.17,34,107.56,46.21,5,0,0,0.112,0.554,1877,0,3,2,0.05,0.05,52.71,0,0
67126,T0067435,28980,57,F,IN,desktop,Android,restaurants,0.23,withdrawal,0,4,1.1,34,44.18,8.88,1,0,0,0.793,0.221,2603,0,1,0,0.12,0.1,7.47,0,0
67127,T0034069,12807,41,F,IN,mobile,Android,gas,49.69,purchase,13,1,4.06,30,83.89,5.16,1,0,0,0.612,0.34,2514,0,2,3,0.05,0.1,98.01,0,0
67128,T0002691,22987,48,M,IN,mobile,Windows,restaurants,144.91,purchase,19,3,3.65,32,42.81,60.78,0,0,0,0.115,0.763,103,0,2,1,0.12,0.1,50.04,0,0
67129,T0098685,22307,47,M,US,desktop,Android,groceries,27.44,withdrawal,12,6,1.66,29,66.34,61.84,1,0,0,0.424,0.62,2101,0,1,4,0.05,0.05,4.4,0,0
67130,T0070674,21842,41,F,UK,desktop,Windows,restaurants,157.1,purchase,18,6,2.72,35,119.18,63.82,1,0,0,0.081,0.398,2258,0,1,1,0.12,0.04,0.11,0,0
67131,T0094184,25844,50,F,US,mobile,Linux,electronics,59.22,topup,11,0,12.0,27,84.64,73.71,4,1,0,0.505,0.963,2413,0,2,3,0.3,0.05,45.05,0,1
67132,T0001309,4758,39,M,UK,mobile,Android,gas,142.87,purchase,15,3,6.43,35,46.8,64.47,2,0,0,0.909,0.059,1562,0,1,1,0.05,0.04,195.06,0,0
67133,T0020479,7204,73,M,ID,mobile,Android,gas,3.62,purchase,7,5,3.51,27,95.51,28.06,2,0,0,0.455,0.683,918,0,0,2,0.05,0.12,76.3,0,0
67134,T0061801,8835,53,M,IN,mobile,Android,electronics,35.35,purchase,16,2,1.23,29,69.11,22.76,1,0,2,0.645,0.169,2768,0,0,2,0.3,0.1,138.23,0,1
67135,T0016646,4723,54,F,ID,mobile,Windows,gas,28.4,withdrawal,19,4,3.87,35,31.9,65.38,1,0,0,0.562,0.289,1515,0,0,1,0.05,0.12,2.2,0,0
67136,T0053146,25944,19,F,US,desktop,iOS,groceries,62.55,purchase,18,5,8.18,32,147.46,74.4,1,0,1,0.42,0.179,980,0,0,4,0.05,0.05,66.87,0,0
67137,T0043567,2237,62,M,CA,mobile,Windows,groceries,13.93,topup,9,5,10.75,24,98.62,56.59,0,0,0,0.308,0.444,4,0,3,1,0.05,0.03,52.72,0,0
67138,T0022034,23341,49,F,US,mobile,Android,restaurants,95.24,withdrawal,18,4,7.09,35,58.15,72.6,2,0,0,0.321,0.326,1869,0,2,1,0.12,0.05,221.87,0,0
67139,T0061360,4336,36,F,IN,mobile,iOS,clothing,,withdrawal,11,6,4.96,26,,23.13,1,0,0,0.033,,43,0,5,2,0.1,0.1,26.3,0,0
67140,T0077000,2980,31,F,IN,mobile,iOS,electronics,85.55,transfer,11,5,6.12,30,75.48,59.11,1,0,0,0.115,0.493,216,0,1,1,0.3,0.1,93.8,0,0
67141,T0037315,15906,43,M,IN,tablet,Android,clothing,113.12,topup,21,6,4.85,27,42.0,50.37,0,0,0,0.84,0.419,2176,0,2,2,0.1,0.1,109.51,0,0
67142,T0047234,20966,18,M,IN,mobile,Windows,restaurants,34.27,purchase,17,5,9.38,32,105.13,42.15,0,0,0,0.737,0.277,2024,0,1,0,0.12,0.1,5.68,0,0
67143,T0034867,368,73,F,IN,mobile,Windows,restaurants,2.26,withdrawal,16,0,1.86,25,51.69,29.82,2,0,0,0.494,0.469,1484,0,1,1,0.12,0.1,32.81,0,0
67144,T0096564,12192,26,M,CA,mobile,Android,restaurants,137.87,purchase,7,1,2.79,41,79.92,73.53,3,0,1,0.66,0.178,180,0,1,0,0.12,0.03,105.3,0,1
67145,T0023590,2921,55,F,UK,desktop,Android,gas,115.88,withdrawal,18,3,1.95,22,32.73,75.37,0,0,1,0.141,0.35,1649,0,2,2,0.05,0.04,124.92,0,0
